2021,2022,2023,2024,predicted
153961,110161,220988,
23697,16239,13155,18329
18254,19591,8603,
28092,26298,23801,29484
41457,38391,34494,
1557,816,1148,1802
4299,3757,3698,4726
8182,7011,6482,
9182,8569,7103,9487
17173,13870,12859,
4780,2742,3321,4878
6003,5176,6179,
1814,1037,1520,1463
197147,56686,121811,162491
384755,346970,156857,
49357,,,
29105,20387,25966,39038
17969,17499,15410,18638
16764,8681,7039,
46562,42222,38138,48332
56469,46033,45412,
7137,6179,6084,7819
11974,13378,11032,14596
22617,20529,17810,
7521,6184,6031,7688
9238,9830,8389,
2419,2430,2424,2952
4132,3544,2410,6575
1974,2052,2078,
430,485,273,1276
382,644,201,
2450,1446,1231,4069
1224,1222,1038,
599,695,484,765
232,358,1048,
535,578,1262,954
1324,1134,750,1687
1275,998,660,
333,393,173,723
291,391,140,
678,616,355,915
636,582,268,
285,336,204,203
293,278,161,
132,,,167
40756,45220,40822,49025
56589,59778,50824,
228,332,499,1510
6326,7064,6695,8226
8865,9354,8485,
12641,13849,12732,16024
16893,19518,17365,
593,472,503,1016
6742,6781,6584,7940
8779,9696,10257,
3459,3418,4245,4153
3138,3634,6789,
33,,,
43265,47354,38702,46400
53534,58792,43941,
1567,1505,1061,1530
6873,7308,6402,7697
9009,8892,7168,
13654,14723,12664,15943
19766,20766,17523,
6963,6359,5872,7302
7793,9548,8525,
2231,1936,2073,2105
2835,3021,2543,
16339,15658,14911,18320
22532,24730,23590,
491,369,301,407
540,375,556,
2543,2186,2396,3099
3759,3943,3591,
74,63,81,160
4492,4817,4724,6254
7807,7440,8768,
200,136,150,197
3594,2392,3395,3557
3654,4694,5849,
128,65,97,163
1153,1443,1826,2476
1863,3194,3299,
14394,13876,12496,14442
21876,20286,19703,
415,292,386,497
2084,2062,1887,2363
3560,3170,3154,
4623,3918,4306,4872
8246,7796,7769,
188,147,148,329
2675,1937,2079,3026
3795,2708,3348,
51,44,39,55
1287,703,1039,963
1884,1837,1741,
30797,29577,26230,32823
45091,42759,38037,
1412,636,891,1739
4776,4609,4435,5601
7083,6836,6243,
9108,9205,7754,10334
14380,15878,13570,
539,367,437,772
6209,4913,5074,6901
7412,10596,9450,
2570,2948,3630,4246
5237,4468,4229,
28195,29831,23147,26872
37710,37390,30869,
1167,924,743,1209
4540,4532,3666,4530
6837,5697,4845,
9083,9296,7530,8664
15677,13992,12484,
570,656,288,807
5642,4235,4080,5351
6457,7083,5893,
2142,1779,1644,2117
2458,2659,2506,
23103,21820,20753,25962
34027,35998,35451,
416,576,375,980
3512,3302,3212,4459
5609,5506,5744,
7058,6734,6373,8288
10203,11212,12479,
386,342,249,432
4899,4168,4169,5041
4251,7577,7831,
151,,,
2104,2850,3052,3405
3797,2891,3946,
21973,20111,17293,20286
26771,26337,24523,
1031,799,482,1251
3267,3096,2674,3281
5096,4336,4178,
7112,6642,5842,6882
11544,10585,10301,
385,318,228,684
4463,3351,3172,4340
5445,5788,4938,
1800,1109,1294,1540
1955,1776,2443,
37675,37677,33649,42589
53090,57960,45906,
1327,655,2183,2780
6137,5890,5626,7165
8451,8491,,
11296,12720,11097,13452
17553,19322,16523,
853,718,1144,1566
7064,7281,6550,7785
9745,11459,10622,
3400,4059,5141,4569
5607,6643,5347,
37059,38480,30523,36958
50090,48214,39681,
1726,1875,1019,3082
5957,5896,5135,6140
8192,7396,6532,
11366,12524,10454,12299
19203,18570,16361,
879,,713,1713
6904,5679,5121,6674
9505,9084,7938,
2536,2058,2095,2334
2996,2952,3206,
238971,234438,159343,206045
195943,172094,88829,
77863,88245,60154,102063
77807,84081,54783,
17846,35514,26485,39489
30826,,25287,
43557,48027,40125,47854
40337,51485,46884,
6925,7643,6795,8214
13747,15215,12919,15806
17742,20129,13487,
7496,6111,6120,7386
2424,,,
81304,72816,48127,63717
135881,59358,60938,
932,,,
34360,16403,19245,66844
37550,32464,25846,26198
42735,37870,23582,
10799,19562,9265,11782
8400,13704,9108,
2860,18623,4698,17166
9098,,,
16126,16549,14811,18515
22587,19950,13317,
2499,2699,2369,3108
5095,5582,5324,6550
8096,5881,7435,
2917,1661,2074,3195
3157,743,2513,
1163,654,1148,792
161753,162861,110479,120719
177427,141091,119006,
77571,,78725,
55869,55740,44241,45980
57041,51079,43025,
18180,27821,22079,36217
6826,,,
33117,35794,27277,29032
29344,37638,28673,
2247,,,
5310,,5124,5488
5154,6088,,
10501,11219,9195,11164
11689,12393,11253,
615,739,,
5712,5422,4011,5873
5832,5903,6116,
2002,1231,1660,1858
2273,2658,2299,
127754,117656,85315,90244
144001,91895,61157,
58065,52429,46367,40008
42564,42445,31310,31554
48320,43076,30130,
17335,20440,13128,30924
15516,12558,14150,
14829,,6037,
9807,,,
23031,25219,20460,24073
28415,28271,25760,
487,,823,674
3785,4225,3371,3964
4940,4858,4003,
7574,7493,6874,8478
10639,9991,8023,
4558,3359,3523,4902
5455,3788,5978,
1566,945,1378,1296
194444,190610,138508,160684
188094,218338,138522,
65445,80001,54486,58051
61226,71520,52449,
21027,34801,19612,25648
34703,40903,32924,42247
50263,47158,39927,
1789,,1867,
5666,6296,5482,7249
11721,13852,11307,13373
17290,19257,14485,
6292,6054,6210,6980
6996,,,
2492,1970,2202,
2382,2197,1726,4948
641,1657,773,
431,1465,506,611
390,187,743,
1546,2358,1842,4642
1265,683,947,
1449,357,483,1391
143,136,110,1174
248,192,153,
1237,1046,758,1538
1113,955,506,
283,319,131,712
628,562,342,836
543,483,239,
256,298,191,369
191,214,73,
105,129,67,201
102732,97453,82773,111467
107506,96620,80372,
19879,31732,15526,23501
31785,33929,27918,41367
45893,38686,34375,
16217,13551,13480,20294
18187,18869,17814,
4265,4015,3552,6341
53853,55403,45112,52916
58167,60304,48808,
8340,8346,7611,9086
9654,9476,8901,
17047,16415,14693,18155
22124,21620,18286,
9446,8166,7241,8114
10377,10117,9076,
3776,2945,3026,3472
99449,88465,76890,97437
95087,88097,75481,
17620,24361,15366,20159
15869,22597,20696,
30479,31452,26392,38955
44721,35854,30559,
14135,13128,11703,19748
13269,13459,16016,
4342,3756,3478,4220
3532,3815,3506,
50203,53377,40671,52108
51785,58857,44640,
2264,2043,1926,
7942,7995,7265,8912
16481,15849,14110,17373
20894,21339,16810,
8868,7817,7127,8412
9338,9668,8623,
3292,3124,2607,3250
3109,2941,2609,
62956,61261,55218,69308
66237,68769,54363,
13474,19164,10901,13973
10409,18202,15248,
22469,22602,20277,26468
36724,28677,25524,
11001,9993,9709,13113
12123,15375,16109,
3261,2728,3034,4784
39898,41794,34975,39335
42967,46728,37715,
6182,6371,5668,6687
7886,7429,7627,
13528,13090,11667,13880
15046,17459,15003,
7720,6657,6456,7361
8054,9159,6096,
2602,2556,2235,2543
2953,3218,3113,
59557,63482,56717,71977
72948,71849,65368,
1839,571,866,
13483,17015,11332,16769
11538,16483,21968,
21024,20840,19495,31024
36236,29187,29009,
9711,8138,9181,12893
11833,15260,14746,
2779,2391,3007,4119
2730,1749,4223,
41146,46257,38979,44960
51694,57996,45018,
1370,1509,1418,1197
6356,7010,6426,7615
8606,8655,7895,
12617,14273,12730,15396
18985,19119,16098,
777,597,658,1233
6851,6307,5786,7286
6748,8622,7715,
2054,1697,2071,2353
2822,2428,2585,
18234,17680,19749,21328
26083,18912,20935,
724,415,226,538
4592,3986,3685,5343
6537,6576,13621,
7963,6809,8323,8819
12412,16297,11683,
634,253,127,622
3509,3273,3892,5847
5262,5569,6641,
105,,,36
1246,817,1224,1490
2055,1404,1133,
10903,10919,11011,13177
14661,15153,15109,
350,210,392,449
1587,1593,1603,2095
2417,2226,3037,
88,114,125,
3363,3223,3678,4263
6414,5997,6131,
174,127,145,268
2374,1601,2165,2895
2814,684,2936,
171,54,46,48
763,499,491,974
883,,,
44383,43555,41016,44565
44344,51291,48207,
2268,,1164,
9883,10856,7384,9379
12310,14267,14572,
13974,17068,16440,19578
37465,22361,22250,
7384,5514,7340,10632
11397,10594,11206,
2000,2090,2617,3720
2217,2665,2369,
25527,28263,22735,26898
33731,36151,30371,
1267,1350,1004,698
3848,4203,3656,4360
6509,5543,4883,
7925,8189,7859,8569
13410,13528,12640,
4827,4073,4145,5118
5765,6045,5552,
1761,1271,1738,1937
2156,1887,2112,
37287,32765,34382,35860
37904,34452,46298,
1372,888,434,1000
6817,9319,6618,8766
8031,10432,14728,
12547,13239,13369,16842
28044,20642,16740,
5771,4625,6953,9322
7970,7079,9200,
2574,1606,2277,2740
3367,2112,3280,
17379,17787,16160,18823
25829,24879,22382,
598,570,537,1133
1297,1410,570,
2614,2629,2480,3216
3827,3624,3518,
85,136,85,200
5935,5712,5585,6657
9888,9084,10033,
322,299,213,638
3925,2780,3058,4457
4437,4277,3898,
1508,952,1418,1520
27769,23022,26893,27785
30299,27165,35540,
2201,1714,378,1685
5016,5861,5162,6319
7100,9272,14229,
9984,9976,10257,12333
22016,21480,16656,
4886,3818,5440,7144
6612,5704,7249,
1662,1071,2053,2090
2356,1734,1807,
13636,13561,12818,16070
18278,19573,20448,
390,258,272,731
1889,1957,1934,2453
2591,3134,3257,
92,85,116,112
4396,4075,4609,5511
8058,7485,7801,
3060,2089,2465,3569
3569,3196,3712,
1196,740,1239,1357
52356,50192,44942,55150
56982,64655,56994,
12014,13072,8641,13459
13221,15173,15095,
17716,18906,19092,22783
37500,25164,27268,
9197,8591,8468,11961
14313,15001,15396,
2715,2464,2814,4161
3672,2415,4241,
31771,36992,30210,35628
48581,48000,40009,
1846,1565,1210,1858
5111,5662,5141,6249
8240,7564,6570,
10480,11790,10411,11705
18792,17655,15986,
6437,5550,5501,6631
8393,7762,7412,
2459,1872,1962,2392
2361,2642,3071,
80,,,
73752,79916,65908,76780
89184,75910,74603,
14862,20367,12609,20092
15563,21518,19468,
26977,28421,24178,34688
41071,34110,36612,
12160,12304,12065,15652
19179,18109,20112,
3757,3341,3139,5596
3810,3272,4451,
49234,49194,43018,49080
57543,57290,45888,
7627,7493,6903,8407
9016,8951,8065,
15293,15492,13987,17275
22274,22138,18473,
8600,7411,7057,8079
9768,10330,8794,
3412,2834,2685,3070
3942,3540,3613,
83253,81053,70614,82515
105802,92938,84303,
16088,23820,14447,17486
19250,32224,23763,
26902,29727,25905,35058
43954,36190,36954,
12076,11916,12517,14577
16067,16835,22968,
3461,2842,3434,5082
51335,52201,44900,51623
60681,61983,52605,
7950,7800,7409,8702
9792,9111,8874,
16029,16073,14229,16882
22524,22728,18797,
9295,7664,7236,8387
9807,9587,8499,
3340,2841,2822,3156
4165,4225,3457,
47157,47847,33614,41698
48683,59366,45362,
689,,1291,
7819,7654,6231,7067
9329,8963,7679,
17963,16201,11921,17154
21805,22099,16829,
6682,8154,6695,5909
12053,10532,9620,
6139,7072,21917,16510
15947,,,
35376,39833,31623,34647
45444,46163,38982,
1216,1248,419,269
5665,6064,5408,5826
6982,7406,6391,
10785,12302,10531,12000
18599,18532,15807,
479,531,622,
4974,5456,4691,5161
6499,7057,6978,
1040,1296,987,1146
2108,2035,2318,
45,28,,
6887,9185,8544,
11691,11873,13412,
364,214,576,
190,,321,
1157,2072,1485,
3190,2771,2162,
4020,4008,3224,
6838,7810,6252,
378,802,608,
2053,1593,1702,
5345,2763,4341,
6372,6907,1423,
6506,903,1748,
5976,7216,6574,
10736,9521,10976,
307,204,199,
870,1055,999,
1978,1821,1954,
2389,2234,2425,
4684,4642,5331,
134,81,108,
1591,1118,1438,
2839,1657,2030,
95,33,40,
655,398,470,
748,1200,1291,
23101,25523,19748,21795
30625,31418,24915,
541,,,
3687,5040,3479,4167
5066,7161,4013,
10277,8351,7657,10693
14525,14330,12222,
5777,5018,4302,5338
8874,6257,7374,
23356,25951,22170,22089
5031,,,
17768,19812,15422,17104
24108,25542,22667,
770,1148,430,
2643,3159,2409,2831
4463,3987,3699,
5851,6395,5679,5903
11450,11490,9363,
274,507,268,383
4185,3086,2755,3342
4841,4708,4148,
1462,1070,1207,1282
1853,1561,,
15150,16390,14452,15830
22173,21376,20271,
536,2308,876,2522
2683,2679,2407,2682
4201,4074,3326,
7754,6470,5729,7634
11954,11460,10019,
3591,3233,3279,3767
6583,3598,6728,
17533,25522,17060,14426
12006,12864,11086,11489
18687,20991,17245,
401,444,,564
1731,1893,1731,1838
3584,3266,3114,
4103,4269,3971,4418
7920,7325,7656,
167,223,183,
2879,2345,2177,2540
3825,3946,3578,
1103,709,778,959
1615,1434,,
9801,12136,12388,11454
17626,16963,17409,
419,508,218,1499
665,1212,,
1816,2382,2001,2060
3786,2874,3055,
5736,5127,4465,5042
8515,8657,7132,
2471,2146,2944,2467
6016,3052,6316,
15292,18569,5825,5957
13728,,,
7504,8722,8468,7512
12444,12839,13259,
352,200,,
1004,1349,1317,1188
2115,2285,2701,
2731,2611,3018,3010
5349,5393,6326,
145,96,111,
1872,1510,1761,1830
3086,2630,2355,
768,588,666,786
905,716,,
28997,36183,26507,28538
39240,46531,37251,
1718,899,1189,
5283,6135,4494,5413
6045,7326,6572,
12508,13549,10041,15278
17057,17712,16684,
5970,7654,5580,6722
11750,10565,8728,
24286,9294,34167,27243
24586,27951,21615,23310
36110,43404,35959,
1163,1182,,
3793,4405,3554,3963
7148,7238,5932,
8136,8987,7879,8695
15876,15587,13990,
510,775,552,480
4742,4642,4012,4874
7782,7733,5903,
1632,1724,1732,2004
2176,2318,2504,
50672,49987,37486,43737
55934,58678,40903,
8341,8774,6337,7229
9587,9858,8110,
17862,17530,13235,16848
22878,22671,16835,
9020,8741,7046,7229
13559,4306,9447,
39475,40895,34701,39314
48836,47459,41021,
6146,6647,5680,6375
8222,7301,7130,
13357,14021,12093,13788
20447,19160,16451,
7298,6613,5876,6730
10214,8455,6969,
2923,3117,1755,2885
3805,3956,3723,
1392,1285,781,1334
952,832,478,1546
171,205,168,593
23,131,148,98
715,622,379,716
488,375,224,290
32,123,11,91
18,43,29,56
57294,48726,45122,54280
51253,52674,48941,
10250,9255,8731,12449
26149,20123,17691,23527
23652,27153,19144,
8647,9489,8765,5632
8352,6729,10101,
4722,3427,2653,2769
37342,37093,30032,37811
48239,42872,30874,
6300,5994,5530,6793
12605,12960,11620,12921
16598,16832,12150,
7101,6330,5355,6559
6081,7435,4577,
1509,1420,2024,2534
48957,41308,35244,48211
50942,45139,42257,
9597,7386,6612,9784
23142,17390,15767,21917
18862,26757,19617,
6734,8605,8697,12212
7140,9817,9023,
2716,2205,2140,3045
32107,30887,27169,29495
36805,43082,27824,
5398,5245,4479,5658
11218,11356,10285,12323
18954,15886,13590,
6639,4639,4759,4251
5361,7064,6227,
612,1649,1818,2276
57029,45215,40264,47298
53962,46220,44404,
1208,,,
10073,9359,6499,11488
23957,17723,15828,20623
26731,32275,20310,
7709,12430,8177,10726
7792,13642,10220,
3216,3411,2918,4563
40150,39652,33349,36000
52145,50572,40559,
6278,6047,5584,6344
13180,13023,11765,12506
16762,17881,16471,
7808,6400,5984,6396
9549,8425,8390,
2912,2051,2188,1860
59726,56106,48998,55726
11563,,,
28087,19900,20389,24049
9987,15813,10652,12621
6564,,,
42668,43625,37595,39253
13864,14768,12794,14845
9276,7216,6633,6666
3089,,,
26696,23632,25680,29496
32121,32438,34542,
1164,1085,1308,724
7036,4842,4837,8939
13111,12186,10503,13451
19105,13675,17350,
6077,5947,5429,8952
6770,9072,6137,
2313,2161,1974,4305
1285,3683,,
20239,20120,18195,18958
26366,26674,25460,
741,886,1042,1575
3056,3313,3081,3466
6681,6930,7040,7172
9769,10935,8977,
491,,,
3999,3543,3584,4709
5514,5675,4408,
1234,1152,1405,1252
400,1914,,
35514,38258,34918,47227
14528,14632,13008,15601
8844,6304,6767,7149
3062,,,
26952,31369,20080,22091
4679,,4431,4431
8294,8822,6912,8043
4381,4377,4056,4787
59375,66587,51571,73400
11463,11425,9165,15883
30948,26162,23386,32789
11029,14319,11428,13948
6494,7224,1547,5582
45996,44648,37555,48289
2273,,,
7446,6679,6635,8076
15931,16098,13700,15838
10038,6347,7091,8428
3475,2010,2431,2819
33854,28479,30577,40516
44153,34789,40247,
657,1251,730,178
7132,5639,6309,10254
14370,11732,11961,15882
19334,23983,22966,
633,538,589,212
5392,6240,4571,7966
5587,10052,7581,
2551,1922,1746,3609
1309,2315,3517,
24581,26812,23632,25893
39139,37470,32317,
663,282,799,462
3666,4165,3916,4465
79,,,
7471,8989,7913,8742
13013,13774,12959,
272,384,457,982
3820,3634,3912,4447
3345,5080,5577,
1152,1021,997,1129
871,1492,1581,
9349,7686,7292,7807
8437,11540,11082,
247,73,62,91
422,758,385,
3374,1920,1899,3098
4998,4286,3185,4455
10457,8827,6986,
92,139,80,111
1604,1753,1515,2401
1389,2607,1304,
68,,123,23
303,656,674,1359
497,869,1063,
2327,2883,3369,2940
3861,4429,5119,
60,49,8,137
432,43,,
431,473,432,454
729,930,1037,1081
2428,1380,1808,
55,23,37,48
583,258,490,523
1042,395,1129,
9,12,11,7
185,86,131,202
252,237,317,
17998,17580,14445,19279
29204,21311,19559,
391,548,255,641
435,1225,652,
6507,3747,3423,7657
9968,8590,7312,11759
15363,12159,10372,
532,283,204,457
3112,3700,3090,5584
3326,7925,5529,
147,,,
1454,1281,975,2299
3262,1831,1695,
11544,12655,9854,10462
19102,19312,16766,
604,554,406,402
1109,,1360,
1711,1905,1496,1780
3972,4127,3877,3839
8526,6401,6160,
268,293,227,173
2461,2066,2193,2112
2466,2764,2626,
680,688,656,414
757,1321,1247,
11208,12111,9026,13280
18270,15517,12758,
372,371,66,125
3508,2153,2533,5169
6174,5846,4466,6723
12663,9033,7276,
190,,,
2025,2368,2064,3055
3801,2668,2250,
782,1347,829,1462
3953,1861,1269,
6164,6725,5734,5721
9441,8948,10481,
823,893,858,816
2323,2015,1964,1827
3502,3876,3556,
1305,868,944,706
1738,1997,1725,
437,275,302,356
726,528,704,
18069,16272,12171,16937
23709,19205,17465,
429,810,397,335
4904,2672,2722,5242
9500,7458,6413,10265
13347,11606,8637,
3333,4258,2904,5232
3995,4812,4002,
2146,1481,1428,1582
13438,12995,11169,10785
19953,16886,15047,
595,618,,
2151,2387,1889,1710
4798,4585,3933,4328
9512,8034,7500,
3244,2128,2615,2055
5163,,,
1112,1053,540,735
68,,,
60958,55521,47895,53926
65243,51637,49161,
10974,10523,8974,12657
30175,20797,18629,23683
29669,39901,24573,
10391,10709,9560,12506
10742,15115,14467,
3707,3068,2654,5108
40190,44270,36934,41605
52371,58225,39382,
6603,6724,6265,6970
13860,13629,11538,13687
18513,18418,14692,
8100,6198,6217,6525
8186,7469,6591,
1769,2210,2222,2123
56712,44044,41232,42172
62447,49087,48799,
10477,10225,8143,9165
28395,18208,13850,19627
23398,18478,23448,
6456,8262,7760,10169
4818,2473,2413,3948
6619,,,
32588,34116,29391,29601
48858,39778,37386,
5703,5309,4826,4981
12130,11051,9430,10689
16623,14926,13800,
6858,5026,5415,5760
2167,1946,1510,2397
3635,,,
68538,78841,57253,74550
13226,11544,10254,15993
39716,33165,23542,34452
11482,17049,11984,17118
7522,4299,3406,7682
57878,53243,40386,45442
8913,8162,6833,7534
18129,17029,13602,15138
10493,8633,7185,6210
3850,2285,2625,2820
53356,67927,44446,62446
11055,10546,7994,13756
20750,30142,21445,29231
10776,15080,9251,14237
5266,3545,2969,5925
20703,30444,23535,28659
1823,,,
4667,4891,4914,5486
12312,10736,10404,13475
8413,5846,3843,6775
1743,1796,2940,2717
20915,20917,19961,25338
38609,26989,26463,
649,315,437,647
6644,4808,4149,8394
186,,,
11176,9679,8662,12979
16597,13386,19032,
517,,,
3745,4720,3916,6616
4032,8524,6243,
1443,1951,1049,2516
2973,2405,2537,
16075,16717,14732,15037
25658,24080,20657,
533,510,985,636
2555,2741,2497,2586
172,,,
5381,5988,5340,5904
12161,10223,9684,
330,444,412,489
3166,2738,2883,3371
5381,5121,5416,
1100,850,869,1365
1635,,1904,
40791,32837,32111,41491
42279,35030,36032,
8556,6901,7616,9871
16894,15138,13032,17210
16731,26180,26133,
7123,7495,6955,9908
6663,7717,8840,
2836,2441,2081,4780
28398,30012,26958,28678
42975,43517,35628,
1169,2183,1045,2254
4715,4840,4776,5517
11048,10793,9290,9899
14522,15463,14313,
691,,594,1030
6235,4852,5177,6294
7438,5580,6871,
1712,1599,1882,2275
51281,49183,43471,54330
10086,,,
21381,16794,15486,21857
9804,10922,8232,9307
30886,34003,32143,35955
1809,,,
5380,,,
11624,12571,9900,13680
6413,6352,5398,6647
47358,37391,34245,43406
62577,38937,44535,
9357,8904,7899,11288
17565,15235,14484,18903
7322,7264,7254,9204
3241,2634,2200,3701
35060,36630,32490,31895
46046,53916,39269,
5424,5542,5275,5941
11593,12361,11114,12811
6381,6109,5312,5969
1724,1802,1993,2076
59482,47212,45223,49516
26462,17242,18816,19581
7490,12622,9238,10423
35458,42504,35081,32461
6908,,5901,6521
12021,12902,10811,
7721,6365,5503,5775
2794,2103,1875,2462
51277,55234,40654,71897
10533,10161,9152,19690
27961,20723,14965,23392
10837,11641,10592,15681
4158,4301,3401,4052
21374,26604,21421,22008
4388,6414,5322,5838
11723,10927,10354,11503
3504,4627,2455,1771
2245,3293,2387,1869
74623,64892,62165,84759
84870,76954,58694,
1272,386,644,685
13154,10537,10875,18040
21218,17212,15601,
41464,37507,32235,49818
51723,47365,46048,
11123,10392,8159,13614
20151,14947,14036,
2220,3084,2032,3012
856,2321,3460,
44894,46199,39280,45391
58935,55508,47536,
2042,,1080,3048
7039,6877,6395,7661
9119,8835,8025,
13001,14208,12205,15129
20009,20546,16215,
931,,787,
6940,6606,5755,7283
9386,8432,8885,
1637,1576,2145,2038
1185,2277,2731,
25609,25022,21683,26892
35631,31041,26643,
737,320,289,325
5492,5298,4571,7075
8892,8615,9170,
14820,14298,10740,15380
31129,18752,29200,
361,,,676
3718,3327,2931,3094
8255,6727,4271,
977,1467,716,1331
1570,1490,1158,
19,,,
12477,10898,10645,11930
16879,15217,16189,
766,653,595,
1838,1538,1550,1910
3069,2254,3098,
3685,3408,3548,3848
7572,6556,6091,
199,92,116,229
2458,1598,1832,2425
3264,1876,3484,
73,,109,
775,318,623,806
1144,1138,1036,
62190,51080,45934,62022
61212,71388,51419,
11277,8368,8553,12556
18446,15958,16735,
31773,29687,26401,37149
41673,45930,42008,
8395,7662,6694,9836
15632,10348,10305,
2519,2835,1801,2197
1584,1995,3662,
29545,26952,21545,24365
34854,39179,28536,
1032,,822,1733
1889,,,
4624,4276,3334,3994
6390,5812,5085,
8879,8662,7166,8343
15538,12592,12242,
599,503,515,943
5279,3973,4069,5339
6661,5596,7110,
2207,1415,1605,1991
2382,2605,2171,
39304,33116,31781,42983
50460,45140,41554,
1038,1038,326,
7778,6028,5665,7991
11237,9008,14022,
21410,19335,17286,22375
38095,35593,34787,
6789,5271,4827,6107
13393,8275,5254,
1686,1912,1193,1371
2884,1600,2375,
18809,17923,15082,17339
23916,24172,24464,
1090,536,564,493
1784,,,
2771,2596,2305,2820
4047,3928,3932,
151,,,234
6250,5161,5310,6082
11145,10265,9412,
521,247,225,406
4183,2676,2823,4139
5639,4755,4210,
1439,835,1081,1404
1889,,1940,
57716,46004,42708,51593
60249,52434,48785,
9705,7417,7286,10728
18304,9705,19937,
33257,26274,21031,33187
48452,41065,43158,
10945,7322,5992,6580
15740,15842,7777,
2391,2577,1867,2204
3254,2239,2829,
27839,23094,21319,21926
36005,30898,28349,
1954,1064,1230,
4475,3400,3266,3523
7558,5504,5769,
9094,7889,6628,7994
15488,13077,12652,
5798,3751,3773,4635
8145,4787,5299,
2807,1519,1532,2118
2444,2976,2298,
66813,59377,54896,72011
77131,76659,54928,
2121,1105,1915,
11999,9558,9454,14891
20851,19567,22616,
37673,32395,28328,48118
47856,41315,42438,
11105,8786,7483,12259
20419,17359,13159,
2733,2967,2261,3258
3142,2830,2784,
33750,34989,28720,32251
51581,45036,40025,
5248,5732,4515,5789
8286,7483,6974,
11113,11450,9331,11217
18576,17393,16008,
6180,5545,5109,6013
9164,9210,7699,
2330,1957,1939,2297
3257,3589,2743,
99738,88945,86002,120403
173426,129211,139654,
1506,,2358,
56118,82460,49998,
32890,33648,24035,29182
5904,7632,6413,7916
9875,5204,,
49,,,
442556,366321,272473,349784
56504,56532,42867,51760
62344,59665,47483,
8723,8552,7147,8540
10116,9902,7838,
16945,16468,14125,17471
23463,23369,18036,
9639,8285,6255,8253
10738,10575,7928,
3608,3003,2648,3088
4571,4190,3807,
71193,74142,75338,101648
78456,85882,118012,
776,812,2868,3224
31573,31006,37289,86607
74911,,30486,
252647,324323,329238,295468
122080,224735,259165,
18725,21207,19763,26278
27272,20875,25663,
4346,4816,5007,4023
5587,2181,6553,
236539,260492,209869,252507
386574,287490,126549,
57541,56294,46233,55070
68490,67801,53980,
9033,8621,7547,9150
10628,9975,9068,
16630,16753,14567,18246
23393,24159,19291,
9187,7826,6693,8448
10933,10585,9753,
3077,2698,2388,2648
3866,3454,3520,
24463,28058,29716,31827
55188,39816,32340,
529,384,349,549
12207,11426,11358,12613
16452,34462,14179,
53829,33621,39961,42105
80998,54486,43554,
7287,5781,5634,9094
6845,11232,7304,
2095,1702,1199,3240
12237,2765,2466,
265454,106399,124061,162986
26253,22282,20540,21839
37867,30960,28535,
918,442,678,543
3915,3366,3161,3485
6487,4924,4970,
7180,6861,5935,7619
13127,10790,11412,
344,164,316,415
3720,2663,2769,3843
5515,5199,4536,
1839,974,1295,1630
75013,67795,59969,73846
113231,112740,103854,
1358,1306,2709,3145
39714,34317,28514,79879
64728,,,
305382,70896,253551,
21151,19455,18472,22882
26377,34088,28025,
5005,6044,4568,6383
8775,15022,22215,
303596,238277,178311,248474
394666,276845,276063,
45495,42188,32597,40442
56270,51536,41571,
7319,6492,5506,6703
8914,8553,6794,
13725,13448,11354,13744
21999,20520,17480,
7846,6710,5490,6347
8537,9115,8300,
3052,2016,1843,2473
3565,3657,3592,
46226,46867,50871,52959
95124,86281,95126,
1230,1275,1724,2860
26278,25389,27513,62342
53789,,,
251936,180945,88064,437563
113212,,146327,
18080,11911,16627,16732
24048,20928,19554,
4776,4455,3381,6277
17617,,4168,
301608,218257,207460,328365
536139,191279,251723,
36676,34383,28335,33605
49459,42286,38159,
1119,993,1182,2399
5866,5403,4707,5685
7663,6460,6144,
10970,10274,8634,11753
18697,14698,13780,
6370,4877,4319,5756
8129,7586,6854,
2883,1851,1897,2322
3637,3047,3276,
37872,40415,40389,41053
93490,68687,59832,
734,1014,1285,1809
21592,14809,19611,41203
48663,,14537,
85476,75750,67413,220082
11733,7729,10795,13526
8214,18019,10862,
2937,3672,2345,4528
8764,7429,9156,
267750,144195,134229,210829
30958,27989,24461,26370
42620,36330,32116,
1079,591,986,865
4900,4399,3767,4466
6716,5802,5274,
8954,8420,7245,9167
14367,13359,12017,
4798,3468,3368,4843
5955,5660,6560,
2261,1198,1609,2261
3326,3304,592,
81170,79171,78634,89013
130568,124348,125883,
1410,,2958,1808
50914,50611,37503,100279
203985,218961,322188,249274
23399,21199,21699,27315
4842,5777,5074,6550
10710,11576,10191,
290815,200706,197632,304164
284977,364676,292478,
52104,48387,39505,47482
62840,63701,50020,
8081,7644,6551,8070
9800,9325,8352,
15755,15187,13026,15893
22951,23466,18200,
8310,7024,6596,7579
10599,10856,9178,
3280,2726,2390,2707
3756,4045,3755,
113617,94263,94379,133070
180800,150411,140835,
1737,,,
60205,,55294,
71852,,75889,
217318,,,
36755,39093,26604,35343
6285,9432,6858,8695
16436,19820,23183,
538608,302098,286182,367592
58665,58636,47766,55447
70174,68612,55782,
9217,8828,7922,9273
10840,10045,9194,
17281,17354,15195,18785
24096,24409,19566,
10137,8474,7448,9242
11531,11441,10182,
4147,3128,2936,3556
4937,4262,4002,
579,797,358,486
381,191,94,
1964,661,212,1802
301,405,375,
385,330,240,311
